Height(Inches),Weight(Pounds),Altura,Peso
67.70906,116.7369,171.9810124,52.9509239448
65.63799,127.0389,166.7204946,57.6238287288
68.38226,140.6609,173.69094040000002,63.8026589528
65.644,134.9545,166.73576000000003,61.214281564
69.68159,129.241,176.9912386,58.62268367200001
69.47913,151.5039,176.4769902,68.7209570088
72.95987,156.0008,185.3180698,70.7607148736
69.56484,129.0326,176.69469360000002,58.5281550992
70.69665,130.411,179.56949100000003,59.153386312
66.5653,130.9523,169.07586199999997,59.3989156616
66.0725,113.1841,167.82415,51.3394022872
68.68202,131.7641,174.4523308,59.767141647200006
64.4832,117.5189,163.787328,53.3056328888
66.84969,112.0469,169.7982126,50.823577464799996
66.68227,105.1667,169.3729658,47.7027737864
68.65461,122.6123,174.3827094,55.6159583816
69.72195,118.0798,177.09375300000002,53.5600526416
69.39789,117.1566,176.2706406,53.141296507199996
70.61082,125.1074,179.3514828,56.7477157808
66.22358,110.4053,168.2078932,50.0789608376
70.31099,126.7549,178.58991460000001,57.495008600800006
68.85282,134.3575,174.8861628,60.943487139999995
69.84827,129.8123,177.4146058,58.8818207816
69.80382,120.1583,177.30170280000002,54.5028436136
66.79719,113.3404,169.6648626,51.4102987168
68.78234,136.1364,174.70714360000002,61.750381948800005
68.63042,142.019,174.32126680000002,64.418682248
67.06382,138.7234,170.34210280000002,62.9238244528
66.47369,111.6471,168.8431726,50.6422313832
67.0678,121.6606,170.352212,55.1842748752
70.53877,153.2208,179.1684758,69.4997291136
69.15369,123.9976,175.6503726,56.2443193792
66.29498,125.3838,168.3892492,56.873088609599996
66.87256,133.81,169.85630239999998,60.69514552
67.12544,134.5897,170.4986176,61.048811202399996
69.56909,131.9905,176.7054886,59.869834876
67.03174,136.702,170.2606196,62.006933583999995
66.4968,127.9662,168.901872,58.0444445904
67.5556,109.1244,171.591224,49.4979548448
67.93723,149.1814,172.5605642,67.6674895888
66.27955,131.2398,168.350057,59.5293233616
70.08345,127.6921,178.011963,57.9201150232
67.35558,112.0268,171.0831732,50.8144602656
64.76129,135.324,164.49367660000001,61.381883808000005
69.37296,119.6408,176.20731840000002,54.2681097536
68.95501,122.0693,175.1457254,55.3696579256
67.90465,120.3374,172.477811,54.5840819408
66.71124,117.9071,169.44654960000003,53.4817173032
65.76897,119.6472,167.0531838,54.271012742399996
69.74997,139.8994,177.16492380000003,63.4572486448
68.41754,144.6354,173.7805516,65.6054603568
70.48365,141.2387,179.028471,64.0647444104
68.69947,126.1275,174.49665380000002,57.21042498
67.91544,139.3144,172.5052176,63.1918973248
64.26003,138.8967,163.2204762,63.0024319464
69.46549,139.5814,176.4423446,63.3130063888
72.00386,126.9035,182.8898044,57.562412372
68.50887,137.5104,174.0125298,62.373617356800004
68.6786,148.859,174.443644,67.52125152800001
69.89895,128.7758,177.543333,58.4116726736
68.57138,138.3081,174.1713052,62.735447695199994
68.97025,144.2462,175.18443499999998,65.4289223504
68.34718,115.801,173.60183719999998,52.526407192
72.38993,135.652,183.8704222,61.53066198399999
70.20578,142.9711,178.3226812,64.85054719120001
69.75085,129.6653,177.167159,58.8151427576
64.09194,119.3224,162.79352759999998,54.1236860608
71.43266,131.4454,181.4389564,59.622581876800005
67.37224,135.8829,171.1254896,61.6353963768
66.33348,126.2756,168.4870392,57.2776019552
65.95623,109.4862,167.5288242,49.6620644304
69.41866,129.0734,176.3233964,58.5466616528
66.28843,108.9547,168.37261220000002,49.4209802824
71.46665,149.7074,181.525291,67.9060789808
71.51152,132.7706,181.63926080000002,60.2236819952
69.24771,121.9716,175.8891834,55.3253419872
69.53177,144.4003,176.6106958,65.4988208776
67.22302,103.2602,170.74647080000003,46.8380006384
67.93135,129.3014,172.545629,58.6500806288
66.47411,124.7407,168.8442394,56.5813835944
68.31675,139.713,173.524545,63.372699096
73.35404,150.7569,186.3192616,68.3821237848
67.46996,125.8104,171.3736984,57.0665909568
68.76208,145.3668,174.6556832,65.9372175456
66.09377,139.3107,167.8781758,63.190219034399995
67.45004,123.2179,171.3231016,55.8906536968
67.8148,123.4598,172.249592,56.0003776016
67.34877,126.6511,171.06587580000001,57.447925751199996
71.09293,136.7007,180.5760422,62.006343914400006
66.02176,142.9777,167.6952704,64.8535408984
66.60069,127.9869,169.1657526,58.053833944800004
69.93282,138.0167,177.62936280000002,62.60327098639999
68.7928,138.5455,174.733712,62.843130436
65.98657,111.6272,167.6058878,50.6332049024
66.96658,125.4782,170.0951132,56.9159076944
68.02571,120.8518,172.7853034,54.817409665599996
67.76658,132.3844,172.12711320000003,60.0485047648
71.68362,121.7687,182.0763948,55.2333081704
68.13284,137.313,173.05741360000002,62.284078296
66.94959,124.8775,170.0519586,56.643434979999995
68.59926,130.122,174.2421204,59.022298224000004
68.17404,138.4723,173.16206160000002,62.809927501599994
65.94969,128.6623,167.51221260000003,58.360189981599994
67.78038,145.0523,172.16216519999998,65.7945628616
69.16229,133.4977,175.6722166,60.553488738400006
68.84495,135.0473,174.866173,61.256374901600005
62.87593,87.80417,159.7048622,39.82726907864
65.38831,114.5963,166.0863074,51.9799649096
69.61852,138.186,176.8310408,62.680064112000004
68.48205,117.8466,173.944407,53.454274987199994
64.11049,120.9648,162.8406446,54.8686655616
69.87984,144.6479,177.4947936,65.6111302568
67.76735,124.5242,172.129069,56.483180926399996
67.35451,131.093,171.0804554,59.462736056
70.00347,141.6283,177.8088138,64.2414638536
67.782,128.6523,172.16628,58.3556540616
70.91393,133.8196,180.1213822,60.6995000032
65.724,116.8975,166.93896,53.023770819999996
69.41139,111.6991,176.3049306,50.6658181672
67.93682,132.6835,172.5595228,60.184174132
68.58455,127.992,174.20475699999997,58.056147264
69.50539,133.2801,176.54369060000002,60.4547871192
68.94904,128.2592,175.1305616,58.177347046399994
66.66785,137.9687,169.336339,62.58149857040001
66.40117,126.7388,168.6589718,57.4877057696
64.44764,114.5613,163.6970056,51.9640891896
70.69015,129.7884,179.55298100000002,58.8709799328
68.25112,128.0135,173.3578448,58.065899492
67.4473,139.9757,171.31614199999999,63.49185771439999
65.36833,136.6826,166.0355582,61.998133899200006
67.34133,133.5039,171.0469782,60.55630100879999
66.46421,123.7168,168.81909339999999,56.1169507456
69.82447,127.4811,177.3541538,57.824407111199996
64.73067,112.8504,164.4159018,51.188038636799995
68.26578,123.2698,173.39508120000002,55.9141951216
68.95561,109.0392,175.1472494,49.459308806399996
64.58086,119.146,164.0353844,54.043672432
74.19842,141.6148,188.4639868,64.2353403616
66.6644,121.794,169.327576,55.244784048
68.02958,132.4556,172.79513319999998,60.0808005152
69.7998,152.4869,177.291492,69.1668379448
68.71084,119.4949,174.52553360000002,54.2019306808
68.62699,133.9088,174.31255460000003,60.73996040960001
66.32223,134.6167,168.4584642,61.061058186400004
68.55855,132.8311,174.13871699999999,60.251124311199995
68.53141,135.5661,174.06978139999998,61.4916984312
62.48689,111.8165,158.7167006,50.719069868
68.00704,110.0622,172.7378816,49.9233334224
66.30784,137.3814,168.4219136,62.315103988800004
67.82081,120.6221,172.26485739999998,54.7132195832
67.83951,133.1991,172.3123554,60.418046167199996
69.5902,111.5373,176.759108,50.5924269816
67.87211,141.0278,172.3951594,63.9690818576
67.74583,102.3371,172.0744082,46.4192898632
64.71388,101.4857,164.37325520000002,46.0331016344
71.13759,146.4352,180.6894786,66.4218352384
68.46782,143.5551,173.90826280000002,65.1154449192
67.8517,124.7309,172.34331799999998,56.5769383928
67.49456,121.203,171.4361824,54.976711176
68.90683,126.8225,175.0233482,57.52567142
66.26091,108.851,168.3027114,49.373942792
68.79987,141.3204,174.7516698,64.10180287680001
68.59418,114.3444,174.2292172,51.8657050848
65.34823,114.1506,165.9845042,51.7777989552
69.42848,141.8919,176.3483392,64.3610307048
71.12497,141.1445,180.6574238,64.022016044
67.55908,122.9483,171.6000632,55.7683652936
66.396,119.9881,168.64584,54.4256422552
68.62226,119.503,174.3005404,54.205604776
67.72435,136.7854,172.019849,62.0447631568
68.47464,123.3189,173.92558559999998,55.9364664888
68.21036,117.8225,173.2543144,53.443343420000005
72.93173,137.7735,185.2465942,62.492957412
66.67029,123.5324,169.3425366,56.033308380799994
69.46618,133.0678,176.4440972,60.3584895376
69.70422,116.2886,177.04871880000002,52.7475786512
64.06811,127.9847,162.7329994,58.0528360424
68.24092,122.1935,173.33193680000002,55.425994052
65.17573,124.5714,165.5463542,56.5045904688
65.69849,123.4044,166.87416460000003,55.9752486048
66.12188,121.0018,167.94957520000003,54.8854484656
66.75351,113.6246,169.55391540000002,51.5392095632
67.124,130.327,170.49496,59.115284584
68.13272,126.5551,173.0571088,57.404380919199994
67.68052,133.1014,171.90852080000002,60.37373022880001
67.62642,101.6002,171.77110679999998,46.0850379184
68.10599,119.3721,172.98921460000003,54.146229583200004
67.87029,128.1651,172.3905366,58.1346640392
65.92455,122.2294,167.448357,55.4422780048
68.17315,141.5252,173.15980100000002,64.1946985184
69.90983,142.9065,177.5709682,64.821245148
70.66076,137.2266,179.4783304,62.24488794719999
66.01225,124.1513,167.671115,56.314036469600005
68.1509,132.5444,173.103286,60.1210794848
64.74223,116.3991,164.44526420000003,52.7977005672
67.10415,140.3787,170.44454100000002,63.674655290400004
71.26494,126.1828,181.0129476,57.2355086176
64.91946,130.5654,164.89542840000001,59.2234209168
65.50098,125.5682,166.3724892,56.9567309744
68.43887,120.3856,173.8347298,54.6059450752
64.33844,111.7705,163.41963760000002,50.698204636
67.68823,129.9065,171.9281042,58.924549148
66.06957,123.5877,167.8167078,56.0583920184
68.48965,124.2906,173.963711,56.3772218352
67.35924,129.934,171.09246960000002,58.937022928
67.16705,118.2155,170.604307,53.621605076
66.10219,125.8852,167.8995626,57.1005196384
69.4862,124.0363,176.494948,56.2618733896
70.51144,140.7336,179.09905759999998,63.8356350912
68.89049,125.4419,174.9818446,56.899442304800004
67.11289,115.4696,170.46674059999998,52.376086803199996
69.51603,139.5932,176.5707162,63.3183587744
68.86244,131.8509,174.91059760000002,59.806513432799996
67.76488,133.5444,172.1227952,60.5746714848
65.95197,126.4559,167.5180038,57.3593845928
65.55731,110.9407,166.5155674,50.3218139944
72.43314,128.1583,183.9801756,58.131579613599996
68.05046,126.5532,172.8481684,57.403519094400004
63.42692,114.5877,161.1043768,51.976064018399995
70.12328,133.688,178.1131312,60.639807295999994
65.79126,110.9996,167.10980039999998,50.3485305632
68.70108,135.9715,174.50074320000002,61.675584627999996
73.28207,137.8167,186.13645780000002,62.5125525864
68.99273,147.8318,175.2415342,67.05532182559999
67.82843,135.2744,172.28421219999998,61.35938564480001
62.94505,122.372,159.880427,55.506960224
69.51628,126.2618,176.57135119999998,57.27134238559999
67.94096,116.288,172.57003840000002,52.747306496
68.50625,132.962,174.00587499999997,60.31049950399999
67.95033,114.1483,172.5938382,51.7767556936
68.24256,128.3786,173.3361024,58.231505931200005
66.74548,120.3706,169.5335192,54.5991411952
68.97078,134.1704,175.1857812,60.8586200768
67.89432,119.747,172.45157279999998,54.316281224
67.79059,128.8443,172.1880986,58.4427437256
69.35969,151.1659,176.1736126,68.5676429128
67.25605,119.6419,170.830367,54.2686087048
69.23614,143.8642,175.8597956,65.2556502064
66.1292,119.0279,167.968168,53.9901032168
67.91232,136.3911,172.4972928,61.865911831199995
69.75562,108.6263,177.17927479999997,49.272020669599996
64.53749,114.2815,163.9252246,51.837174147999995
67.63726,119.2335,171.7986404,54.083361732
64.64337,103.3826,164.19415980000002,46.8935202992
68.76465,135.6549,174.662211,61.531977400799995
68.35968,125.3602,173.6335872,56.8623838384
67.15012,110.7928,170.56130480000002,50.2547277376
67.86118,110.2807,172.36739720000003,50.0224432744
65.15809,111.8642,165.5015486,50.7407062064
68.62459,147.1759,174.30645859999998,66.7578108328
69.70212,107.5978,177.04338479999998,48.8055012976
65.83099,119.0626,167.2107146,54.0058428592
66.5626,108.4966,169.069004,49.2131897872
68.09845,118.1344,172.970063,53.5848187648
71.05128,146.987,180.4702512,66.672127304
67.73185,113.9887,172.038899,51.704362410399995
70.68351,137.5274,179.5361154,62.3813284208
66.52891,121.9112,168.9834314,55.297945030399994
69.66816,132.621,176.9571264,60.155824632000005
69.14886,118.2569,175.6381044,53.6403837848
68.16218,125.9458,173.1319372,57.1280073136
66.39514,129.8475,168.6436556,58.89778722
69.00165,122.8649,175.264191,55.7305357208
67.50031,118.3179,171.4507874,53.6680528968
69.70684,143.0038,177.0553736,64.8653796496
66.12548,130.5276,167.9587192,59.2062751392
69.3575,143.6705,176.16805,65.167789436
71.21111,123.7803,180.87621940000002,56.1457538376
70.30626,127.5549,178.57790039999998,57.8578822008
68.79866,113.9144,174.7485964,51.6706605248
67.98332,129.6498,172.67763280000003,58.8081120816
67.04034,136.5138,170.2824636,61.9215675696
65.51177,125.8274,166.3998958,57.0743020208
67.5647,121.5267,171.614338,55.1235389064
65.31898,112.9453,165.9102092,51.2310845176
68.67641,133.8246,174.43808140000002,60.7017679632
69.69018,108.3043,177.0130572,49.1259640456
67.58645,128.7129,171.669583,58.38314173679999
69.02146,131.7672,175.31450840000002,59.7685477824
71.22346,134.1668,180.9075884,60.856987145599994
66.68869,121.3149,169.3892726,55.027468120799995
68.89188,116.5565,174.9853752,52.869095948
70.25429,132.284,178.4458966,60.002964127999995
66.69163,113.6064,169.3967402,51.530954188799996
71.23552,149.4307,180.93822079999998,67.7805700744
72.23127,136.0526,183.4674258,61.71237093920001
69.14796,127.1588,175.6358184,57.6782144096
68.3997,137.7419,173.73523799999998,62.478623904799996
69.1157,137.5853,175.55387800000003,62.407591397599994
67.44534,123.8531,171.31116360000001,56.1787753352
67.22197,120.25,170.7438038,54.544438
68.34089,123.5174,173.58586060000002,56.026504500799994
68.42363,130.5575,173.79602020000002,59.21983754
70.02078,101.0972,177.8527812,45.8568811424
70.21496,126.4946,178.3459984,57.3769386032
66.38077,133.6296,168.6071558,60.6133175232
66.71388,115.4801,169.4532552,52.3808495192
64.1655,117.12,162.98037,53.12469504
71.24956,137.0562,180.9738824,62.16759587039999
69.89254,147.3662,177.5270516,66.8441293904
68.98321,135.968,175.2173534,61.673997056
64.57034,129.1319,164.0086636,58.5731967848
67.41889,116.1147,171.24398060000001,52.6686990024
69.98766,137.7019,177.76865640000003,62.460480224799994
70.43488,133.2956,178.90459520000002,60.461817795200005
65.75904,116.6186,167.0279616,52.8972640112
64.11045,115.4852,162.840543,52.383162838400004
66.59156,134.6647,169.1425624,61.0828306024
67.27675,137.0794,170.882945,62.1781192048
69.17155,136.9795,175.69573699999998,62.132805364
69.6518,130.5147,176.915572,59.2004238024
66.32536,128.4373,168.46641440000002,58.2581317816
64.03352,114.4831,162.64514079999998,51.928618295199996
61.92639,78.01476,157.2930306,35.38687101792
67.7671,117.9652,172.128434,53.5080709984
66.40118,109.6265,168.6589972,49.725703388
66.88433,124.1093,169.88619820000002,56.294985605600004
68.2887,122.8747,173.45329800000002,55.7349809224
66.1441,116.6754,168.006014,52.9230280368
70.22583,140.134,178.3736082,63.563661327999995
68.68353,137.0244,174.4561662,62.153171644800004
71.08882,137.2922,180.5656028,62.2746435824
64.53211,112.4629,163.91155940000002,51.0122717368
66.54164,115.2955,169.0157656,52.297116436
67.46281,130.815,171.3555374,59.33663748
68.0421,121.023,172.82693400000002,54.895064616
65.46687,124.5001,166.2858498,56.4722493592
68.52141,113.6681,174.04438140000002,51.558940815199996
67.96073,126.2877,172.6202542,57.2830904184
66.57412,121.4992,169.09826479999998,55.1110651264
67.40978,137.7122,171.2208412,62.4651522224
67.55044,146.7738,171.57811759999998,66.5754214896
64.99509,110.056,165.0875286,49.920521152
68.29555,135.3666,173.47069700000003,61.4012068272
65.96557,133.8862,167.5525478,60.7297092304
68.96821,134.2673,175.1792534,60.9025731416
69.15112,119.7562,175.6438448,54.3204542704
68.56283,128.7529,174.1495882,58.40128541680001
69.75078,136.582,177.1669812,61.952502544
67.47683,102.3792,171.39114820000003,46.4383860864
70.38587,126.0902,178.7801098,57.1935059984
68.33742,135.0531,173.57704679999998,61.2590057352
68.81973,142.3251,174.80211420000003,64.5575267592
68.62357,110.3801,174.3038678,50.067530319199996
63.33985,102.0817,160.883219,46.3034424664
69.12711,117.5758,175.58285940000002,53.3314422736
67.89769,121.003,172.4601326,54.885992776
66.45348,137.254,168.7918392,62.257316368
65.60765,117.6409,166.64343100000002,53.3609711128
69.61332,124.3246,176.81783280000002,56.3926439632
65.2444,100.6039,165.720776,45.6331242088
70.00592,138.7949,177.8150368,62.956256280800005
68.27914,126.7719,173.42901559999999,57.5027196648
68.01894,140.9059,172.7681076,63.9137889928
66.99443,125.0889,170.1658522,56.739324328799995
66.27568,120.1084,168.3402272,54.4802093728
67.53537,142.9972,171.5398398,64.8623859424
66.97235,112.1711,170.10976900000003,50.879913591199994
70.63806,145.3795,179.4206724,65.942978164
62.8996,122.5734,159.764984,55.5983136528
69.89458,138.0427,177.5322332,62.6150643784
71.93148,145.0405,182.7059592,65.78921047600001
68.87022,125.7048,174.93035880000002,57.0186916416
68.93,132.8748,175.08220000000003,60.2709462816
64.69495,125.4599,164.325173,56.9076069608
68.70088,125.097,174.5002352,56.742998424
69.00687,141.8557,175.27744980000003,64.3446106744
67.0541,127.0649,170.317414,57.635622120799994
66.03227,105.2789,167.7219658,47.7536668088
65.47238,123.0281,166.2998452,55.8045619352
68.47197,116.8453,173.9188038,53.0000933176
72.86624,155.6909,185.0802496,70.6201467128
69.44922,122.5776,176.4010188,55.6002187392
67.63052,125.2892,171.7815208,56.8301788064
68.2045,100.3754,173.23943,45.5294784368
66.53317,124.1705,168.9942518,56.322745436
67.27027,129.1828,170.8664858,58.59628461759999
65.41871,117.4206,166.1635234,53.26104479519999
71.23007,141.3686,180.9243778,64.12366601119999
65.94361,116.2995,167.49676940000003,52.752522803999994
68.6177,135.2373,174.288958,61.3425573816
70.50911,124.1658,179.0931394,56.320613553600005
69.85115,120.489,177.42192100000003,54.652846488
71.86882,124.1575,182.5468028,56.31684874
69.08754,132.1762,175.48235160000002,59.954066910399995
68.19593,127.1534,173.2176622,57.6757650128
70.29545,123.0092,178.550443,55.7959890464
66.37047,119.1916,168.5809938,54.064356227199994
69.81223,135.2679,177.3230642,61.356437296799996
67.11791,109.1436,170.4794914,49.5066638112
66.40278,119.7731,168.66306120000002,54.328119975199996
66.84852,138.8225,169.7952408,62.96877541999999
69.11523,131.8907,175.5526842,59.8245663944
70.68754,133.2559,179.5463516,60.4438101928
65.23047,125.7246,165.68539379999999,57.027672763199995
67.79963,131.9513,172.2110602,59.8520540696
67.81254,129.5695,172.2438516,58.771688644
68.18637,114.497,173.1933798,51.934923224
64.72897,113.9349,164.41158380000002,51.679959160799996
67.22249,131.9605,170.7451246,59.856227116
67.93339,115.2966,172.5508106,52.2976153872
66.48779,120.5557,168.87898660000002,54.6831010744
66.56398,120.0062,169.0725092,54.4338522704
66.75188,105.1257,169.5497752,47.684176514399994
66.02021,126.5255,167.69133340000002,57.39095459599999
67.9585,127.2612,172.61459,57.7246622304
67.75219,110.8899,172.0905626,50.298771520799995
73.95494,154.3987,187.84554759999997,70.0340151304
68.63039,141.3375,174.32119060000002,64.1095593
62.37478,129.29,158.4319412,58.64490968
68.14198,140.1522,173.0806292,63.571916702399996
68.18139,117.3218,173.18073059999998,53.216229905599995
69.02633,120.1428,175.3268782,54.4958129376
66.65396,107.1014,169.3010584,48.580338228799995
70.08721,141.2284,178.0215134,64.0600724128
67.67278,118.0272,171.8888612,53.5361937024
67.75081,117.2739,172.0870574,53.1945028488
69.23325,126.2547,175.852455,57.2681218824
66.37194,110.396,168.58472759999998,50.074742432
70.10608,147.4051,178.06944320000002,66.8617741192
69.31002,138.6833,176.04745079999998,62.9056354136
68.90824,136.5244,175.02692960000002,61.926375644800004
68.92139,134.8939,175.06033060000001,61.1867938888
67.23139,132.9597,170.76773060000002,60.309456242399996
65.72498,138.466,166.9414492,62.807069872
65.644,115.7868,166.73576000000003,52.5199661856
67.33561,143.0319,171.03244940000002,64.8781255848
69.78481,131.0816,177.2534174,59.457565107200004
70.59255,139.4271,179.305077,63.2430171432
68.63899,122.564,174.3430346,55.594049887999994
65.88659,127.421,167.3519386,57.797146232
68.58695,138.1849,174.21085300000001,62.679565160799996
72.62181,131.941,184.4593974,59.847382072
67.19948,126.541,170.6866792,57.397985272
63.83059,95.14852,162.1296986,43.15860748384
66.5739,121.3202,169.097706,55.029872158399996
68.18941,124.102,173.2011014,56.291674384000004
67.36899,131.4176,171.1172346,59.609972019199994
67.99917,126.5831,172.71789180000002,57.4170814952
64.31329,110.9314,163.35575659999998,50.317595588799996
69.79204,145.3659,177.2717816,65.93680931280001
68.63117,136.1348,174.32317179999998,61.749656201600004
66.5155,137.0524,168.94937000000002,62.165872220800004
66.38747,121.6402,168.6241738,55.175021598399994
69.64946,125.6207,176.9096284,56.9805445544
69.99201,160.4327,177.77970539999998,72.77098925840001
69.47095,127.7372,176.45621300000002,57.9405720224
68.77016,134.2468,174.6762064,60.893274505600004
71.11019,140.7725,180.6198826,63.853279820000004
68.89861,118.0075,175.00246940000002,53.52725794
69.31258,146.593,176.0539532,66.493412056
69.5515,139.4765,176.66081000000003,63.265424587999995
64.91223,119.4779,164.87706419999998,54.194219616800005
68.37362,118.1811,173.6689948,53.6060015112
69.53448,128.3192,176.6175792,58.2045625664
71.24771,154.2702,180.9691834,69.9757285584
68.83289,127.9049,174.83554060000003,58.016639400799995
70.97853,139.8943,180.28546620000003,63.45493532559999
68.7672,143.2316,174.668688,64.9687079072
70.09748,131.3648,178.0475992,59.5860223616
66.41888,138.25,168.7039552,62.709094
65.86975,130.1757,167.30916499999998,59.0466561144
70.4954,159.7426,179.05831600000002,72.45796541920001
65.064,105.9605,165.26255999999998,48.062835115999995
66.23465,146.7267,168.23601100000002,66.5540573064
63.36047,101.3858,160.9355938,45.9877877936
65.49193,111.6041,166.3495022,50.6227269272
69.78248,123.3267,177.24749920000002,55.9400045064
67.16624,108.0636,170.6022496,49.016784451199996
69.51547,125.7864,176.5692938,57.0557047488
68.25933,117.6366,173.37869820000003,53.3590206672
69.56163,123.3559,176.6865402,55.953249392800004
68.51831,132.3693,174.0365074,60.04165552560001
68.80896,133.7864,174.7747584,60.68444074879999
68.56353,140.9816,174.1513662,63.948125907199994
67.83572,124.3327,172.30272879999998,56.3963180584
69.41269,142.6121,176.3082326,64.6877076632
69.68146,129.8956,176.9909084,58.9196049952
67.64549,143.3283,171.8195446,65.0125702536
66.05269,122.8764,167.7738326,55.7357520288
66.27796,107.2234,168.3460184,48.6356764528
65.97701,122.1289,167.58160540000003,55.3966920088
66.49181,104.5214,168.8891974,47.4100708688
69.4567,127.3538,176.420018,57.766664849600005
65.33723,121.5969,165.9565642,55.155381064800004
66.57846,124.3407,169.10928840000003,56.3999467944
68.01712,137.5218,172.76348480000001,62.378788305600004
71.9112,138.2502,182.65444799999997,62.7091847184
69.96109,142.6425,177.7011686,64.70149686
66.49663,115.0091,168.9014402,52.1672076872
69.70181,127.0448,177.04259739999998,57.626504921599995
68.75589,117.8107,174.6399606,53.4379910344
68.24339,124.7115,173.33821060000002,56.568138708
71.0885,134.7542,180.56479,61.1234270864
69.22398,128.7649,175.8289092,58.4067285208
65.73834,132.8322,166.9753836,60.2516232624
66.723,122.3498,169.47642,55.4968904816
66.46585,143.7961,168.823259,65.2247605912
70.17314,133.0561,178.2397756,60.353182511199996
62.87311,118.5005,159.6976994,53.750878796
71.03165,157.4647,180.420391,71.42472820239999
65.93252,123.4121,167.4686008,55.9787412632
68.38672,133.2561,173.70226879999998,60.443900911200004
68.48179,131.7267,173.94374660000003,59.7501773064
66.76412,127.6081,169.58086480000003,57.8820132952
70.28787,145.6777,178.5311898,66.07823929839999
67.95232,126.7402,172.59889280000002,57.4883407984
66.4042,107.4818,168.66666800000002,48.752884625600004
67.99874,125.0152,172.7167996,56.70589459839999
68.94294,132.508,175.11506759999997,60.104568736000004
66.99344,117.7892,170.1633376,53.428238806399996
67.73609,127.2783,172.04966860000002,57.7324186536
65.91236,138.3038,167.4173944,62.7334972496
69.29849,141.5628,176.0181646,64.2117535776
69.19949,127.7265,175.7667046,57.935718588
67.43514,143.9286,171.2852556,65.2848615312
71.4622,132.334,181.51398799999998,60.025643728
69.06087,139.6586,175.4146098,63.348023691200005
66.77321,128.0555,169.60395340000002,58.084950356
68.79889,126.6591,174.74918060000002,57.4515544872
67.86558,143.0202,172.37857319999998,64.8728185584
68.57647,120.5964,174.18423380000002,54.701562268800004
65.96871,133.0051,167.5605234,60.3300493192
66.58142,120.7591,169.11680679999998,54.775361687200004
68.05952,119.5858,172.87118080000002,54.2431621936
70.24508,128.3668,178.4225032,58.226153545600006
64.83437,113.7229,164.67929980000002,51.583797656799995
68.73522,137.6596,174.5874588,62.441293283200004
68.7765,136.8831,174.69231,62.089079095200006
68.33747,119.7698,173.5771738,54.3266231216
70.23944,142.1361,178.40817760000002,64.4717978712
68.81975,140.2789,174.802165,63.6293868088
68.00236,149.5672,172.7259944,67.8424853824
64.70248,119.8107,164.3442992,54.3451750344
69.24303,140.6072,175.87729620000002,63.778301062400004
69.73554,112.9331,177.1282716,51.2255506952
69.90308,118.7222,177.5538232,53.8514401424
70.26048,142.8739,178.4616192,64.8064580488
68.15806,118.4471,173.12147240000002,53.7266569832
68.16444,136.4492,173.1376776,61.892265526399996
66.89046,125.3586,169.9017684,56.8616580912
65.22883,117.7991,165.68122820000002,53.4327293672
68.87187,130.3033,174.9345498,59.1045344536
68.18349,142.1478,173.1860646,64.4771048976
64.41925,133.8882,163.624895,60.730616414400004
66.7988,111.9541,169.668952,50.781484127199995
69.8922,131.1349,177.52618800000002,59.481741560799996
67.47421,127.7576,171.3844934,57.9498252992
65.32392,100.9973,165.9227568,45.8115673016
67.69222,124.5089,171.93823880000002,56.4762409688
70.27339,149.3882,178.4944106,67.7612924144
69.54348,138.795,176.6404392,62.95630163999999
73.32067,131.1796,186.23450180000003,59.5020171232
66.05531,120.903,167.78048740000003,54.840633576
65.51404,123.1225,166.4056616,55.84738102
69.69787,148.9949,177.03258979999998,67.5828946808
65.81341,127.2974,167.16606140000002,57.7410822608
69.3073,133.1362,176.040542,60.3895152304
64.86268,108.1662,164.75120719999998,49.0633229904
69.16539,138.3731,175.6800906,62.7649311752
70.52093,136.9358,179.12316220000002,62.1129833936
68.1878,118.8524,173.197012,53.9104978208
66.08498,113.2371,167.8558492,51.3634426632
65.10427,113.6349,165.3648458,51.5438815608
68.62122,116.6541,174.29789879999998,52.9133665272
71.42976,127.3845,181.4315904,57.780590124
65.69791,117.3124,166.87269139999998,53.2119661408
69.80748,128.074,177.3109992,58.093341808000005
69.92772,136.1304,177.6164088,61.7476603968
69.41298,130.348,176.3089692,59.124810016000005
70.06942,126.2846,177.97632679999998,57.2816842832
66.39166,118.4999,168.6348164,53.7506066408
66.07042,107.3307,167.8188668,48.6843468744
67.94108,131.225,172.5703432,59.522610199999995
66.88941,127.8534,169.8991014,57.9932794128
68.96017,124.9296,175.1588318,56.6670671232
69.5704,156.8531,176.708816,71.1473113352
68.2825,128.9134,173.43755,58.4740869328
66.7166,130.1374,169.460164,59.02928354080001
66.72626,108.1246,169.48470039999998,49.0444535632
66.57273,114.7724,169.09473420000003,52.0598424608
68.04107,126.3943,172.82431780000002,57.3314433256
68.6295,139.1018,174.31893,63.0954636656
68.49436,113.7604,173.9756744,51.600807356800004
66.39979,114.3961,168.65546659999998,51.889155791200004
68.28212,132.8866,173.43658480000002,60.276298667199995
68.52069,139.9603,174.0425526,63.48487239759999
69.03432,120.0319,175.34717279999998,54.44550958479999
64.99547,129.0647,165.0884938,58.54271540239999
67.91196,112.3713,172.4963784,50.970722709600004
66.91361,116.2512,169.96056940000003,52.7306143104
70.70381,139.5198,179.58767740000002,63.2850651216
